groupNum,routersPerGroup,nodesPerRouter,utilization,application,messageSize,messageIter,traceMode,traceNum,allocation,taskmapping,scheduler,routing,alpha,expIter,Avg.Norm.Latency
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.25,15,1.08452023217
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.25,16,1.08797801836
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.25,17,1.08131629139
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.25,18,1.0923002511
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.25,19,1.0730114299
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,0,1.09018448863
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,1,1.09356356522
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,2,1.09457969936
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,3,1.10172708359
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,4,1.09925391642
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,5,1.09497581945
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,6,1.07998181292
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,7,1.09547871974
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,8,1.11292867083
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,9,1.08884112484
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,10,1.10658386035
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,11,1.08299577013
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,12,1.08640929194
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,13,1.10226098458
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,14,1.07607916891
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,15,1.07354744485
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,16,1.10948414831
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,17,1.11340745946
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,18,1.09595061933
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,0.5,19,1.09743520853
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,0,1.73541952932
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,1,1.72642260464
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,2,1.70869048398
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,3,1.69942637789
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,4,1.69807411285
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,5,1.70416475823
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,6,1.70897402342
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,7,1.72291653035
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,8,1.68462779995
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,9,1.72480861087
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,10,1.70801980414
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,11,1.70483543807
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,12,1.74877859932
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,13,1.71001548562
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,14,1.72225130319
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,15,1.7291653035
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,16,1.72442692316
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,17,1.7142631246
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,18,1.71339069554
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,1.0,19,1.76154877969
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,0,1.6154617817
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,1,1.63652818668
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,2,1.63951586523
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,3,1.58926507469
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,4,1.63007850834
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,5,1.6238360048
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,6,1.59961291026
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,7,1.62072838295
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,8,1.61817140988
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,9,1.60647693817
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,10,1.62196597972
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,11,1.63267364519
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,12,1.63204121688
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,13,1.62073928688
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,14,1.61791516738
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,15,1.60987896631
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,16,1.6607185694
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,17,1.61086032058
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,18,1.59895867408
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,2.0,19,1.64397557518
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,0,1.58325161796
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,1,1.61767557909
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,2,1.61046283585
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,3,1.59006667974
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,4,1.59298664226
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,5,1.63661175394
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,6,1.66060338628
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,7,1.58429757469
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,8,1.59855963043
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,9,1.60346255257
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,10,1.60990717134
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,11,1.64308361117
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,12,1.64152012377
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,13,1.62859275239
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,14,1.64281667429
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,15,1.61623738859
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,16,1.60190996056
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,17,1.63000915212
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,18,1.6436883049
17,4,4,75,alltoall,100000,2,corner,3,dflyhybrid,topo,easy,adaptive,4.0,19,1.68581530148
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,0,1.80301237824
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,1,1.89131947306
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,2,1.76831645244
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,3,1.81351061096
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,4,1.77755164874
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,5,1.82971432589
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,6,1.81690093043
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,7,1.78063045154
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,8,1.807731189
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,9,1.83622466048
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,10,1.93231361122
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,11,1.83797739625
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,12,1.8802600255
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,14,1.84105256268
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,15,1.89566373655
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,16,1.84262590364
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,17,1.83260767325
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,18,1.85829143414
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.25,19,1.84555803907
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,0,1.84406681381
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,1,1.87024194755
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,2,1.83266151659
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,3,1.86650097265
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,4,1.89850968912
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,5,1.87579028095
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,6,1.88084059706
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,7,1.82649826045
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,8,1.84403641839
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,9,1.86586266881
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,10,1.81536652202
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,11,1.87087323707
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,12,1.85899564176
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,13,1.83884581572
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,14,1.89042918335
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,15,1.86847433691
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,16,1.85690303393
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,17,1.81813951966
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,18,1.80711065804
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,0.5,19,1.88199328495
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,0,1.83077455387
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,1,1.83331598222
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,2,1.8662810636
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,3,1.84750205151
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,4,1.89240266023
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,5,1.85495180472
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,6,1.84960868127
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,7,1.81382659498
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,8,1.79922409886
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,9,1.78484512597
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,10,1.84358886426
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,11,1.85753303857
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,12,1.82242764584
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,13,1.82008524502
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,14,1.8143624383
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,15,1.81352039879
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,16,1.82138657881
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,17,1.8098184869
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,18,1.79469851924
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,1.0,19,1.85396279104
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,0,1.84938864986
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,1,1.909434399
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,2,1.8281105332
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,3,1.93590354556
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,4,1.88385028049
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,5,1.90805579761
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,6,1.89719718425
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,7,1.88038165133
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,8,1.93516829149
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,9,1.83006099886
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,10,1.90318473939
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,11,1.89252015141
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,12,1.81990360002
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,13,1.86220453679
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,14,1.88956551931
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,15,1.92924881542
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,16,1.89847707097
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,17,1.9047914057
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,18,1.82046865639
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,2.0,19,1.88995016611
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,0,1.83218512175
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,1,1.75018027995
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,2,1.76342763692
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,3,1.77906692249
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,4,1.72615153817
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,5,1.74769499208
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,6,1.83516939877
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,7,1.80306990999
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,8,1.81473659812
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,9,1.80212987883
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,10,1.77852608265
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,11,1.79799631714
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,12,1.78788132428
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,13,1.78552480781
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,14,1.79272312863
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,15,1.76926420027
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,16,1.74888290817
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,17,1.74133368531
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,18,1.78424997103
17,4,4,75,alltoall,100000,2,corner,4,random,topo,easy,adaptive,4.0,19,1.77004648647
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,0,2.1154041959
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,1,2.05260873992
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,2,2.06597850171
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,3,2.05536269267
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,4,2.13184063923
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,5,2.2306920276
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,6,2.15345892586
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,7,2.39431342697
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,8,2.12552909347
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,9,2.12581151909
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,10,1.98910540172
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,11,2.02195768222
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,12,1.99402300132
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,13,2.05701360976
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,14,2.0517578267
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,15,2.16658262586
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,16,2.09695925798
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,17,2.21906894094
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,18,1.97853565351
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.25,19,2.21082162823
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,0,2.21566720287
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,1,1.99835397104
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,2,1.92099528637
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,3,2.15864305488
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,4,2.09287671617
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,5,1.97810828252
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,6,2.10131495268
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,7,2.1166880214
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,8,2.28169073361
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,9,2.00356795481
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,10,2.08283219857
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,11,2.23497530957
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,12,2.07018770342
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,13,2.08253525869
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,14,2.14865932812
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,15,2.11263140174
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,16,2.1183971793
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,17,2.23113379597
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,18,2.10118869477
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,0.5,19,1.9621343197
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,0,2.21539676902
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,1,2.18210405771
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,2,2.05124193173
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,3,2.09785417713
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,4,2.0353564736
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,5,2.1006099428
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,6,2.29424841084
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,7,2.10716866511
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,8,2.07760236138
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,9,2.04828101461
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,10,2.05423040651
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,11,2.04224894975
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,12,2.01683772827
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,13,2.05603084008
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,14,2.06838891815
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,15,2.02990924345
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,16,2.01936078484
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,17,2.11288840986
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,18,1.97276078729
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,1.0,19,1.9634952907
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,0,2.12316867273
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,1,1.99258959207
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,2,2.15414805838
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,3,2.1227193508
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,4,2.29974878819
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,5,2.0218159414
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,6,2.06653028158
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,7,2.07263697511
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,8,2.0325758401
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,9,2.08043883775
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,10,2.1085827297
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,11,2.05441560917
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,12,2.12421028266
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,13,1.98535618975
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,14,2.07192895267
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,15,2.08047628125
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,16,2.29395185447
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,17,2.12149052339
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,18,2.05008237569
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,2.0,19,2.11529532705
17,4,4,75,alltoall,100000,2,corner,4,dflyrdr,topo,easy,adaptive,4.0,0,1.95686480292
